"_id","_labels","_applyNeo4jNaming","_classLabel","_dataTypePropertyLabel","_domainRel","_handleMultival","_handleRDFTypes","_handleVocabUris","_keepCustomDataTypes","_keepLangTag","_objectPropertyLabel","_rangeRel","_subClassOfRel","_subPropertyOfRel","date","description","exhibit","height","img","name","sitelink","uri","width","_start","_end","_type"
,,,,,,,,,,,,,,,,,,,,,,,,"5658","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6003","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5980","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","2260","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6022","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6158","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5657","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6135","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5854","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5830","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5870","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6065","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6065","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5714","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6158","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6018","2893","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5942","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5655","5444","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","1709","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6051","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5854","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5839","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6087","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","2300","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5717","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5637","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5921","5695","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6022","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6108","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5769","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5836","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5604","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5917","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5795","5916","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5637","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6069","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5839","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6033","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5942","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5714","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5765","3392","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5842","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","1709","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6057","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5723","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5653","2676","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6139","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6063","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","6049","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5633","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5999","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","4788","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5673","6016","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6133","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5624","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5839","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5634","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6074","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5844","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5715","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5637","2626","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5747","5872","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5759","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5934","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5714","3409","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5637","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5782","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5834","6076","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5934","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5794","5409","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5780","4673","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5867","2672","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5605","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5648","3699","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","1629","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6084","5698","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5992","2720","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6012","2989","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6063","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5783","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5828","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5832","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5867","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5614","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6008","6094","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5905","6141","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6104","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5735","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5859","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5934","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6161","4628","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","2982","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5729","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5632","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5683","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5867","2175","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6068","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6008","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5810","4183","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5945","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6162","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6128","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5633","5617","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5650","2577","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6005","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6063","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5986","5888","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5673","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5985","2989","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5684","5911","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5972","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","2923","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5636","2391","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5990","2060","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5860","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5934","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","1811","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6160","5857","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5645","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6120","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5810","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5778","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5767","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5626","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5628","6039","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6005","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5823","5873","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","5866","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5908","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5637","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6074","2577","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5707","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5712","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5887","6085","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6161","2096","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5859","5722","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6153","6113","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","2923","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5717","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5830","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5683","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5719","2865","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6012","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5862","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","5866","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5780","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5780","5748","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","2202","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5903","2060","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6057","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6063","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5715","5704","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5651","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5647","2970","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5934","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5650","1966","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5632","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","5749","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5645","2350","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5850","2194","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6058","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6069","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5851","2893","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","6011","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6142","1794","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6139","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5799","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5636","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","5749","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5999","2910","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6027","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5784","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5847","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5847","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6154","2680","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6097","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5780","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6003","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6072","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5952","2158","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5796","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5829","6038","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6041","2672","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5742","6043","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5769","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5693","6026","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5761","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5810","5566","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6110","2626","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5991","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5810","1739","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6138","1598","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5625","1723","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","5951","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5719","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5729","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6167","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5667","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","5976","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","5510","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6024","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5706","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6020","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5624","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5990","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5667","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5752","2060","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5765","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","2300","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5895","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5980","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5810","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","2803","in_COUNTRY"
,,,,,,,,,,,,,,,,,,,,,,,,"6106","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5810","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6158","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6002","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5876","2803","in_COUNTRY"
,,,,,,,,,,,,,,,,,,,,,,,,"6027","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5967","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5628","2789","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5889","5412","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5679","5864","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5655","2020","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5963","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5768","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5705","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5801","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5667","6145","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5818","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5885","1943","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6080","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5994","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5931","2626","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6018","5681","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5795","2676","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5834","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5706","1882","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5674","2805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5986","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6005","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5655","1697","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5849","2710","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5980","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5636","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5645","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5860","5691","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5625","5423","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5646","5689","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","3052","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6089","2300","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5980","2060","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5791","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5712","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6153","6085","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6093","2438","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5920","5591","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"5920","5565","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5605","2641","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5625","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5625","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5923","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","2112","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5999","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5962","3499","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5776","5423","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5859","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5671","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5842","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5673","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5645","2060","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6077","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6062","2670","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5673","3699","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6166","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5877","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5634","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5636","2476","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5664","5751","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6122","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5905","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","1708","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5836","2803","in_COUNTRY"
,,,,,,,,,,,,,,,,,,,,,,,,"6034","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6103","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5634","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6073","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6041","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","1811","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5659","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6128","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6105","6016","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5896","5924","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5631","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5770","1591","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5800","1825","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5917","5805","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6104","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6077","2989","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5660","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5708","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5656","1709","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5808","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"6070","6019","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5659","6099","belongsto_MOVEMENT"
,,,,,,,,,,,,,,,,,,,,,,,,"6142","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6047","5788","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5608","2287","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"5714","2362","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6083","2895","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5841","2356","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"6073","5611","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5853","5773","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5746","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5860","4102","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5801","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5907","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5948","2676","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5640","1709","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5765","2506","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"6124","1940","on_MATERIAL"
,,,,,,,,,,,,,,,,,,,,,,,,"5753","2084","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5860","2622","has_KEYWORD"
,,,,,,,,,,,,,,,,,,,,,,,,"5634","5420","in_COLLECTION"
,,,,,,,,,,,,,,,,,,,,,,,,"6053","1820","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"5799","1735","belongsto_GENRE"
,,,,,,,,,,,,,,,,,,,,,,,,"6151","5681","has_CREATOR"
,,,,,,,,,,,,,,,,,,,,,,,,"5639","4946","on_MATERIAL"
